DIMENSION:10639,
61466.6667,24416.6667
61466.6667,25116.6667
61466.6667,25750
61466.6667,26183.3333
61466.6667,26350
61466.6667,26766.6667
61466.6667,26866.6667
61466.6667,27100
61466.6667,27183.3333
61466.6667,27266.6667
61466.6667,27300
61466.6667,27400
61466.6667,27533.3333
61466.6667,27583.3333
61466.6667,27666.6667
61466.6667,27700
61466.6667,27800
61466.6667,28033.3333
61466.6667,28500
61466.6667,28833.3333
61466.6667,29350
61466.6667,29466.6667
61483.3333,21683.3333
61483.3333,21700
61483.3333,21733.3333
61483.3333,21783.3333
61483.3333,21850
61483.3333,21900
61483.3333,22566.6667
61483.3333,22700
61483.3333,23066.6667
61483.3333,23116.6667
61483.3333,23166.6667
61483.3333,23183.3333
61483.3333,23250
61483.3333,23266.6667
61483.3333,23333.3333
61483.3333,23583.3333
61483.3333,23850
61483.3333,23916.6667
61483.3333,24383.3333
61483.3333,24666.6667
61483.3333,24700
61483.3333,25150
61483.3333,25700
61483.3333,26850
61483.3333,27250
61483.3333,27450
61483.3333,27800
61483.3333,27866.6667
61483.3333,28250
61483.3333,28266.6667
61483.3333,28350
61483.3333,28666.6667
61483.3333,28816.6667
61483.3333,29300
61483.3333,29316.6667
61500,21533.3333
61500,21616.6667
61500,21800
61500,21900
61500,21916.6667
61500,22066.6667
61500,22333.3333
61500,22550
61500,22700
61500,22833.3333
61500,22900
61500,22916.6667
61500,22950
61500,23000
61500,23016.6667
61500,23100
61500,23150
61500,23350
61500,23616.6667
61500,23633.3333
61500,23683.3333
61500,23716.6667
61500,23750
61500,23766.6667
61500,23800
61500,23833.3333
61500,24216.6667
61500,24550
61500,24566.6667
61500,24583.3333
61500,24600
61500,24833.3333
61500,24916.6667
61500,25583.3333
61500,25600
61500,25683.3333
61500,25850
61500,25966.6667
61500,26350
61500,26483.3333
61500,26683.3333
61500,26716.6667
61500,27266.6667
61500,27283.3333
61500,27833.3333
61500,28200
61500,28516.6667
61500,28533.3333
61500,28783.3333
61500,28900
61500,29166.6667
61500,29183.3333
61500,29216.6667
61500,29466.6667
61500,29483.3333
61500,29566.6667
61516.6667,21800
61516.6667,21866.6667
61516.6667,22316.6667
61516.6667,22750
61516.6667,22783.3333
61516.6667,22833.3333
61516.6667,22900
61516.6667,22916.6667
61516.6667,23000
61516.6667,23333.3333
61516.6667,23400
61516.6667,23600
61516.6667,23633.3333
61516.6667,23683.3333
61516.6667,23783.3333
61516.6667,23950
61516.6667,24033.3333
61516.6667,24200
61516.6667,24216.6667
61516.6667,24366.6667
61516.6667,24500
61516.6667,24666.6667
61516.6667,25000
61516.6667,26216.6667
61516.6667,26233.3333
61516.6667,26616.6667
61516.6667,27033.3333
61516.6667,27400
61516.6667,27533.3333
61516.6667,27650
61516.6667,27750
61516.6667,28933.3333
61516.6667,29316.6667
61533.3333,21666.6667
61533.3333,21766.6667
61533.3333,22400
61533.3333,22550
61533.3333,22750
61533.3333,22766.6667
61533.3333,22950
61533.3333,23266.6667
61533.3333,23366.6667
61533.3333,23583.3333
61533.3333,23666.6667
61533.3333,23700
61533.3333,23866.6667
61533.3333,23933.3333
61533.3333,24050
61533.3333,24250
61533.3333,24266.6667
61533.3333,24300
61533.3333,25166.6667
61533.3333,25616.6667
61533.3333,25750
61533.3333,25850
61533.3333,26100
61533.3333,26233.3333
61533.3333,26533.3333
61533.3333,26550
61533.3333,26833.3333
61533.3333,26933.3333
61533.3333,27000
61533.3333,27300
61533.3333,27400
61533.3333,27766.6667
61533.3333,27783.3333
61533.3333,28066.6667
61533.3333,28183.3333
61533.3333,28350
61533.3333,28650
61533.3333,28700
61533.3333,28933.3333
61533.3333,29450
61533.3333,29550
61533.3333,29633.3333
61550,21600
61550,21683.3333
61550,22083.3333
61550,22300
61550,22783.3333
61550,22950
61550,23033.3333
61550,23150
61550,23250
61550,23283.3333
61550,23600
61550,23633.3333
61550,23883.3333
61550,23933.3333
61550,24166.6667
61550,24233.3333
61550,24316.6667
61550,24566.6667
61550,24600
61550,24666.6667
61550,24800
61550,25250
61550,25950
61550,26466.6667
61550,26516.6667
61550,26600
61550,26683.3333
61550,27050
61550,27133.3333
61550,27266.6667
61550,27466.6667
61550,27733.3333
61550,27750
61550,28100
61550,28333.3333
61550,28983.3333
61550,29083.3333
61550,29350
61550,29366.6667
61550,29500
61550,29566.6667
61550,29600
61550,29650
61566.6667,21533.3333
61566.6667,21716.6667
61566.6667,21966.6667
61566.6667,22400
61566.6667,22466.6667
61566.6667,22533.3333
61566.6667,22783.3333
61566.6667,22950
61566.6667,23066.6667
61566.6667,23100
61566.6667,23333.3333
61566.6667,23350
61566.6667,23433.3333
61566.6667,23516.6667
61566.6667,23533.3333
61566.6667,23600
61566.6667,23616.6667
61566.6667,23816.6667
61566.6667,24300
61566.6667,24383.3333
61566.6667,24550
61566.6667,24633.3333
61566.6667,25033.3333
61566.6667,25183.3333
61566.6667,25366.6667
61566.6667,25633.3333
61566.6667,25900
61566.6667,26033.3333
61566.6667,26366.6667
61566.6667,26516.6667
61566.6667,26850
61566.6667,26966.6667
61566.6667,27200
61566.6667,27233.3333
61566.6667,27266.6667
61566.6667,27400
61566.6667,27450
61566.6667,27766.6667
61566.6667,28066.6667
61566.6667,28183.3333
61566.6667,29216.6667
61566.6667,29516.6667
61566.6667,29583.3333
61566.6667,29666.6667
61583.3333,21483.3333
61583.3333,21666.6667
61583.3333,21816.6667
61583.3333,21866.6667
61583.3333,21900
61583.3333,22083.3333
61583.3333,22300
61583.3333,22750
61583.3333,22766.6667
61583.3333,22850
61583.3333,23066.6667
61583.3333,23366.6667
61583.3333,23450
61583.3333,23683.3333
61583.3333,24566.6667
61583.3333,24700
61583.3333,25650
61583.3333,25750
61583.3333,25800
61583.3333,26016.6667
61583.3333,27100
61583.3333,27300
61583.3333,27500
61583.3333,27650
61583.3333,28100
61583.3333,28200
61583.3333,28400
61583.3333,28666.6667
61583.3333,28700
61583.3333,29033.3333
61583.3333,29116.6667
61583.3333,29300
61583.3333,29500
61583.3333,29716.6667
61600,21716.6667
61600,22416.6667
61600,22600
61600,23000
61600,23150
61600,23200
61600,23533.3333
61600,23583.3333
61600,23616.6667
61600,23800
61600,23850
61600,24000
61600,24216.6667
61600,24366.6667
61600,24466.6667
61600,24500
61600,24550
61600,24866.6667
61600,25316.6667
61600,25383.3333
61600,25600
61600,25933.3333
61600,26016.6667
61600,26400
61600,26650
61600,26716.6667
61600,26733.3333
61600,26950
61600,27550
61600,28800
61600,28950
61600,29233.3333
61600,29366.6667
61600,29483.3333
61600,29600
61616.6667,21450
61616.6667,21500
61616.6667,22050
61616.6667,22250
61616.6667,22350
61616.6667,22433.3333
61616.6667,22850
61616.6667,23000
61616.6667,23083.3333
61616.6667,23166.6667
61616.6667,23366.6667
61616.6667,23416.6667
61616.6667,23516.6667
61616.6667,23666.6667
61616.6667,23850
61616.6667,23883.3333
61616.6667,24300
61616.6667,24533.3333
61616.6667,24616.6667
61616.6667,25866.6667
61616.6667,25933.3333
61616.6667,26650
61616.6667,26750
61616.6667,27283.3333
61616.6667,27466.6667
61616.6667,27550
61616.6667,27983.3333
61616.6667,28050
61616.6667,28200
61616.6667,28300
61616.6667,28350
61616.6667,28616.6667
61616.6667,28666.6667
61616.6667,28750
61616.6667,28800
61616.6667,29183.3333
61616.6667,29466.6667
61616.6667,29516.6667
61616.6667,29533.3333
61616.6667,29600
61616.6667,29700
61633.3333,22500
61633.3333,22516.6667
61633.3333,22566.6667
61633.3333,22933.3333
61633.3333,23200
61633.3333,23266.6667
61633.3333,23383.3333
61633.3333,23616.6667
61633.3333,23950
61633.3333,24316.6667
61633.3333,24483.3333
61633.3333,24600
61633.3333,24700
61633.3333,26233.3333
61633.3333,26316.6667
61633.3333,26333.3333
61633.3333,26800
61633.3333,26900
61633.3333,27300
61633.3333,27383.3333
61633.3333,27716.6667
61633.3333,29250
61633.3333,29283.3333
61633.3333,29383.3333
61633.3333,29700
61633.3333,29800
61650,21750
61650,22100
61650,22233.3333
61650,22366.6667
61650,22750
61650,22883.3333
61650,23100
61650,23283.3333
61650,23466.6667
61650,23583.3333
61650,23650
61650,23783.3333
61650,24066.6667
61650,24350
61650,24383.3333
61650,24616.6667
61650,24666.6667
61650,24700
61650,24716.6667
61650,24766.6667
61650,25066.6667
61650,25750
61650,25900
61650,26200
61650,26216.6667
61650,26966.6667
61650,27066.6667
61650,27183.3333
61650,27516.6667
61650,27600
61650,27983.3333
61650,28500
61650,28600
61650,28966.6667
61650,29500
61650,29633.3333
61650,29750
61666.6667,21433.3333
61666.6667,21616.6667
61666.6667,21633.3333
61666.6667,21733.3333
61666.6667,21900
61666.6667,22083.3333
61666.6667,22166.6667
61666.6667,22300
61666.6667,22550
61666.6667,23183.3333
61666.6667,23250
61666.6667,23400
61666.6667,23433.3333
61666.6667,23550
61666.6667,23566.6667
61666.6667,23950
61666.6667,24350
61666.6667,24416.6667
61666.6667,24533.3333
61666.6667,25266.6667
61666.6667,25283.3333
61666.6667,25450
61666.6667,25866.6667
61666.6667,26016.6667
61666.6667,26650
61666.6667,26766.6667
61666.6667,26916.6667
61666.6667,27200
61666.6667,27666.6667
61666.6667,28233.3333
61666.6667,28300
61666.6667,28583.3333
61666.6667,28650
61666.6667,29300
61666.6667,29366.6667
61666.6667,29400
61666.6667,29650
61666.6667,29750
61666.6667,29800
61683.3333,22316.6667
61683.3333,22400
61683.3333,22566.6667
61683.3333,22700
61683.3333,22766.6667
61683.3333,23166.6667
61683.3333,23250
61683.3333,23650
61683.3333,23850
61683.3333,23900
61683.3333,24050
61683.3333,24350
61683.3333,24400
61683.3333,24616.6667
61683.3333,24683.3333
61683.3333,24750
61683.3333,25166.6667
61683.3333,25283.3333
61683.3333,25350
61683.3333,26600
61683.3333,27250
61683.3333,27616.6667
61683.3333,27950
61683.3333,28150
61683.3333,28450
61683.3333,28600
61683.3333,28900
61683.3333,29183.3333
61683.3333,29350
61683.3333,29400
61683.3333,29566.6667
61683.3333,29783.3333
61700,21850
61700,22000
61700,22566.6667
61700,23150
61700,23166.6667
61700,23266.6667
61700,23350
61700,23400
61700,23466.6667
61700,23550
61700,23900
61700,23916.6667
61700,24216.6667
61700,24333.3333
61700,24483.3333
61700,24616.6667
61700,26050
61700,26066.6667
61700,26350
61700,26683.3333
61700,27216.6667
61700,27316.6667
61700,27350
61700,27383.3333
61700,27900
61700,28583.3333
61700,28716.6667
61700,28750
61700,29133.3333
61700,29200
61700,29300
61700,29483.3333
61700,29700
61716.6667,21733.3333
61716.6667,22266.6667
61716.6667,22833.3333
61716.6667,23000
61716.6667,23250
61716.6667,23266.6667
61716.6667,23583.3333
61716.6667,24000
61716.6667,24800
61716.6667,24900
61716.6667,25150
61716.6667,25583.3333
61716.6667,26333.3333
61716.6667,26583.3333
61716.6667,27066.6667
61716.6667,27350
61716.6667,27450
61716.6667,27650
61716.6667,28400
61716.6667,28633.3333
61716.6667,28650
61716.6667,28700
61716.6667,29116.6667
61716.6667,29233.3333
61716.6667,29416.6667
61716.6667,29750
61733.3333,22950
61733.3333,23033.3333
61733.3333,23150
61733.3333,23183.3333
61733.3333,23416.6667
61733.3333,23450
61733.3333,23550
61733.3333,24333.3333
61733.3333,24650
61733.3333,24800
61733.3333,24900
61733.3333,25750
61733.3333,25883.3333
61733.3333,26116.6667
61733.3333,27300
61733.3333,27500
61733.3333,27850
61733.3333,28033.3333
61733.3333,28183.3333
61733.3333,29100
61733.3333,29433.3333
61733.3333,29450
61733.3333,29833.3333
61733.3333,29883.3333
61750,21633.3333
61750,21883.3333
61750,22133.3333
61750,22200
61750,22533.3333
61750,22966.6667
61750,22983.3333
61750,23366.6667
61750,23700
61750,23716.6667
61750,23833.3333
61750,23883.3333
61750,23966.6667
61750,24300
61750,24466.6667
61750,25150
61750,25283.3333
61750,25950
61750,26500
61750,26516.6667
61750,26983.3333
61750,27350
61750,27550
61750,27633.3333
61750,28150
61750,28233.3333
61750,28633.3333
61750,29400
61750,29650
61750,29750
61750,29800
61766.6667,21500
61766.6667,21533.3333
61766.6667,21583.3333
61766.6667,21616.6667
61766.6667,22533.3333
61766.6667,22866.6667
61766.6667,23000
61766.6667,23050
61766.6667,23066.6667
61766.6667,23250
61766.6667,23283.3333
61766.6667,23366.6667
61766.6667,23716.6667
61766.6667,24000
61766.6667,24450
61766.6667,24750
61766.6667,25000
61766.6667,25750
61766.6667,26350
61766.6667,26816.6667
61766.6667,27116.6667
61766.6667,27183.3333
61766.6667,27416.6667
61766.6667,27583.3333
61766.6667,27650
61766.6667,27900
61766.6667,27916.6667
61766.6667,28050
61766.6667,28433.3333
61766.6667,28766.6667
61766.6667,29000
61766.6667,29183.3333
61766.6667,29433.3333
61766.6667,29500
61766.6667,29600
61766.6667,29816.6667
61766.6667,29866.6667
61766.6667,29933.3333
61783.3333,21600
61783.3333,21666.6667
61783.3333,21866.6667
61783.3333,21950
61783.3333,21966.6667
61783.3333,22233.3333
61783.3333,22850
61783.3333,23216.6667
61783.3333,23500
61783.3333,23633.3333
61783.3333,23966.6667
61783.3333,24450
61783.3333,24500
61783.3333,24550
61783.3333,24800
61783.3333,25050
61783.3333,25700
61783.3333,26033.3333
61783.3333,27116.6667
61783.3333,27850
61783.3333,28100
61783.3333,28383.3333
61783.3333,28866.6667
61783.3333,29016.6667
61783.3333,29050
61783.3333,29100
61783.3333,29300
61783.3333,29316.6667
61783.3333,29416.6667
61783.3333,29616.6667
61783.3333,29683.3333
61783.3333,29700
61783.3333,29766.6667
61783.3333,30016.6667
61800,21533.3333
61800,21833.3333
61800,22250
61800,22416.6667
61800,22550
61800,22600
61800,23116.6667
61800,23150
61800,23583.3333
61800,23633.3333
61800,23783.3333
61800,23850
61800,24366.6667
61800,24450
61800,24800
61800,24850
61800,25316.6667
61800,26450
61800,26933.3333
61800,27350
61800,27400
61800,27500
61800,27600
61800,27700
61800,27716.6667
61800,28033.3333
61800,28316.6667
61800,28750
61800,29083.3333
61800,29100
61800,29400
61800,29516.6667
61800,29566.6667
61800,29666.6667
61800,29750
61816.6667,21566.6667
61816.6667,21650
61816.6667,21766.6667
61816.6667,22200
61816.6667,22700
61816.6667,22800
61816.6667,22966.6667
61816.6667,23066.6667
61816.6667,23200
61816.6667,23700
61816.6667,24500
61816.6667,24666.6667
61816.6667,24916.6667
61816.6667,25250
61816.6667,27050
61816.6667,27550
61816.6667,27633.3333
61816.6667,27800
61816.6667,28116.6667
61816.6667,28683.3333
61816.6667,28983.3333
61816.6667,29200
61833.3333,21533.3333
61833.3333,21866.6667
61833.3333,22000
61833.3333,22350
61833.3333,22483.3333
61833.3333,22600
61833.3333,22700
61833.3333,22750
61833.3333,22933.3333
61833.3333,23066.6667
61833.3333,23350
61833.3333,23466.6667
61833.3333,23650
61833.3333,23783.3333
61833.3333,23933.3333
61833.3333,23950
61833.3333,24300
61833.3333,24500
61833.3333,24850
61833.3333,25016.6667
61833.3333,25150
61833.3333,25466.6667
61833.3333,25866.6667
61833.3333,27550
61833.3333,27733.3333
61833.3333,27900
61833.3333,28233.3333
61833.3333,28300
61833.3333,28433.3333
61833.3333,28600
61833.3333,28816.6667
61833.3333,28833.3333
61833.3333,29150
61833.3333,29200
61833.3333,29216.6667
61833.3333,29250
61833.3333,29283.3333
61833.3333,29650
61833.3333,29750
61833.3333,29850
61833.3333,29866.6667
61833.3333,29900
61850,21433.3333
61850,21500
61850,21950
61850,22333.3333
61850,22566.6667
61850,22616.6667
61850,22850
61850,22900
61850,23033.3333
61850,23066.6667
61850,23733.3333
61850,23783.3333
61850,24016.6667
61850,24783.3333
61850,25116.6667
61850,25233.3333
61850,26250
61850,26300
61850,27950
61850,28516.6667
61850,28983.3333
61850,29033.3333
61850,29183.3333
61850,29716.6667
61850,29750
61850,29766.6667
61850,29883.3333
61866.6667,21633.3333
61866.6667,21833.3333
61866.6667,22083.3333
61866.6667,22300
61866.6667,22666.6667
61866.6667,22900
61866.6667,22983.3333
61866.6667,23300
61866.6667,23733.3333
61866.6667,24033.3333
61866.6667,24116.6667
61866.6667,24466.6667
61866.6667,24833.3333
61866.6667,25166.6667
61866.6667,25200
61866.6667,26100
61866.6667,27166.6667
61866.6667,27800
61866.6667,27883.3333
61866.6667,27916.6667
61866.6667,28050
61866.6667,28333.3333
61866.6667,28833.3333
61866.6667,28883.3333
61866.6667,28966.6667
61866.6667,29100
61866.6667,29266.6667
61866.6667,29416.6667
61866.6667,29666.6667
61866.6667,30166.6667
61883.3333,21483.3333
61883.3333,22600
61883.3333,23316.6667
61883.3333,23633.3333
61883.3333,23700
61883.3333,23800
61883.3333,23900
61883.3333,23916.6667
61883.3333,24033.3333
61883.3333,24483.3333
61883.3333,24716.6667
61883.3333,25183.3333
61883.3333,25283.3333
61883.3333,25416.6667
61883.3333,25716.6667
61883.3333,26433.3333
61883.3333,26700
61883.3333,27050
61883.3333,27966.6667
61883.3333,28100
61883.3333,28483.3333
61883.3333,28500
61883.3333,28716.6667
61883.3333,28800
61883.3333,28833.3333
61883.3333,29766.6667
61883.3333,30116.6667
61900,22050
61900,22266.6667
61900,22600
61900,22716.6667
61900,22783.3333
61900,22833.3333
61900,23050
61900,23083.3333
61900,24066.6667
61900,24116.6667
61900,24300
61900,25000
61900,25183.3333
61900,25366.6667
61900,26533.3333
61900,26633.3333
61900,26783.3333
61900,26916.6667
61900,27583.3333
61900,27666.6667
61900,27783.3333
61900,27850
61900,27933.3333
61900,28283.3333
61900,28333.3333
61900,28600
61900,28850
61900,28916.6667
61900,29066.6667
61900,29216.6667
61900,29833.3333
61900,30116.6667
61900,30216.6667
61916.6667,21433.3333
61916.6667,21933.3333
61916.6667,22366.6667
61916.6667,22833.3333
61916.6667,23000
61916.6667,23716.6667
61916.6667,23866.6667
61916.6667,24100
61916.6667,24166.6667
61916.6667,24600
61916.6667,24700
61916.6667,24750
61916.6667,24783.3333
61916.6667,25166.6667
61916.6667,25183.3333
61916.6667,25716.6667
61916.6667,25983.3333
61916.6667,26116.6667
61916.6667,26350
61916.6667,27450
61916.6667,27750
61916.6667,27800
61916.6667,28033.3333
61916.6667,28233.3333
61916.6667,28316.6667
61916.6667,28533.3333
61916.6667,28883.3333
61916.6667,29283.3333
61916.6667,29800
61916.6667,30250
61933.3333,21633.3333
61933.3333,21733.3333
61933.3333,22216.6667
61933.3333,22283.3333
61933.3333,22700
61933.3333,22883.3333
61933.3333,23933.3333
61933.3333,25200
61933.3333,25333.3333
61933.3333,25550
61933.3333,26466.6667
61933.3333,26916.6667
61933.3333,26983.3333
61933.3333,27200
61933.3333,28833.3333
61933.3333,29050
61933.3333,29766.6667
61933.3333,29950
61950,21433.3333
61950,21700
61950,22216.6667
61950,22533.3333
61950,22633.3333
61950,22783.3333
61950,22866.6667
61950,22916.6667
61950,23200
61950,24116.6667
61950,24133.3333
61950,24200
61950,24266.6667
61950,24316.6667
61950,24866.6667
61950,25000
61950,25433.3333
61950,25750
61950,25833.3333
61950,26550
61950,28016.6667
61950,28150
61950,28283.3333
61950,28483.3333
61950,28833.3333
61950,29050
61950,29250
61950,29450
61950,30100
61950,30183.3333
61950,30266.6667
61950,30300
61966.6667,21383.3333
61966.6667,22050
61966.6667,22200
61966.6667,22666.6667
61966.6667,22783.3333
61966.6667,23000
61966.6667,23050
61966.6667,23516.6667
61966.6667,24033.3333
61966.6667,24100
61966.6667,24466.6667
61966.6667,24650
61966.6667,24733.3333
61966.6667,24783.3333
61966.6667,25166.6667
61966.6667,25516.6667
61966.6667,25683.3333
61966.6667,26783.3333
61966.6667,26966.6667
61966.6667,28283.3333
61966.6667,28383.3333
61966.6667,28516.6667
61966.6667,28566.6667
61966.6667,28600
61966.6667,28916.6667
61966.6667,29066.6667
61966.6667,29283.3333
61966.6667,29733.3333
61983.3333,21583.3333
61983.3333,21700
61983.3333,22216.6667
61983.3333,22266.6667
61983.3333,22733.3333
61983.3333,23333.3333
61983.3333,23383.3333
61983.3333,23600
61983.3333,23950
